Genres,Release_year,Runtime,Language,Adult,Vote_average
"['Comedy', 'Crime', 'Drama']",2024.0,107,id,0,5.6
"['Comedy', 'Crime', 'Drama']",1985.0,95,fr,0,5.171
"['Action', 'Adventure', 'Thriller']",2009.0,96,en,0,3.8
"['Horror', 'Mystery', 'Thriller']",2017.0,84,no,0,3.833
"['Action', 'Adventure', 'Animation', 'Comedy']",2024.0,82,ja,0,7.857
['Drama'],1975.0,86,en,0,3.786
"['Drama', 'History']",1996.0,135,en,0,6.081
"['Horror', 'Thriller']",2022.0,99,en,0,6.6
"['Action', 'Adventure', 'Animation', 'Comedy']",1994.0,31,ja,0,7.6
"['Crime', 'Horror', 'Thriller']",1989.0,93,en,0,4.8
"['Comedy', 'Drama', 'Family']",1968.0,148,hi,0,6.0
"['Comedy', 'Drama', 'Fantasy']",1960.0,88,sv,0,7.1
"['Comedy', 'Drama', 'Romance']",2008.0,114,en,0,5.9
"['Action', 'Adventure', 'Comedy']",2024.0,129,ja,0,6.909
['Drama'],2001.0,124,en,0,4.857
"['Comedy', 'Drama', 'Mystery']",2003.0,103,en,0,5.2
"['Action', 'Crime']",1993.0,94,en,0,4.3
"['Action', 'Adventure', 'Drama', 'History', 'War']",1999.0,158,en,0,6.403
['Documentary'],2021.0,83,en,0,7.0
"['Crime', 'Drama', 'Mystery', 'Thriller']",2005.0,115,en,0,6.353
['Thriller'],2021.0,114,tl,0,5.3
"['Crime', 'Drama', 'Thriller']",2021.0,112,en,0,6.955
"['Drama', 'Thriller']",2016.0,99,en,0,6.434
"['Action', 'Animation', 'Fantasy']",1988.0,75,ja,0,7.67
"['Comedy', 'Family']",1999.0,91,en,0,4.227
['Drama'],2018.0,86,en,0,6.2
['Documentary'],2019.0,72,es,0,0.0
[],2013.0,3,en,0,0.0
"['Animation', 'Comedy', 'Romance']",2022.0,136,ja,0,8.298
"['Adventure', 'Animation', 'Comedy', 'Family']",2005.0,85,en,0,7.114
"['Animation', 'Family']",2015.0,92,ja,0,5.6
['Documentary'],2025.0,113,en,0,7.838
"['Drama', 'Family']",1974.0,90,en,0,0.0
['Drama'],2022.0,22,hi,0,0.0
['Comedy'],2025.0,95,es,0,8.6
"['Drama', 'Music']",1985.0,213,nl,0,0.0
"['Action', 'Comedy', 'Drama', 'Thriller']",2004.0,95,en,0,4.5
"['Action', 'Adventure']",1997.0,95,en,0,0.0
"['Action', 'Thriller']",2022.0,103,en,0,6.351
"['Drama', 'Horror', 'Mystery', 'TV Movie']",1993.0,100,en,0,7.4
['Comedy'],2012.0,100,sv,0,4.8
['Comedy'],1996.0,84,de,0,6.5
['Drama'],1963.0,30,de,0,0.0
['Drama'],2004.0,15,es,0,0.0
"['Comedy', 'Romance']",1998.0,82,en,0,6.526
"['Comedy', 'Drama']",2025.0,104,fr,0,6.045
"['Comedy', 'War']",1966.0,132,fr,0,7.9
"['Horror', 'Thriller']",1990.0,90,en,0,4.3
"['Drama', 'Mystery']",2024.0,90,en,0,6.273
['Drama'],1921.0,60,en,0,0.0
"['Drama', 'Thriller']",2011.0,90,de,0,6.117
"['Drama', 'Romance']",1912.0,10,en,0,0.0
"['Adventure', 'Drama']",2024.0,8,fr,0,0.0
"['Action', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']",2001.0,63,ja,0,6.723
['Horror'],2010.0,97,es,0,5.5
['Drama'],2016.0,105,fr,0,7.7
[],1970.0,5,en,0,5.2
"['Drama', 'Romance']",2018.0,96,ja,0,1.0
['Drama'],2013.0,101,en,0,0.0
"['Drama', 'History', 'Romance']",1968.0,140,en,0,6.2
"['Adventure', 'Comedy', 'Family']",1997.0,89,en,0,6.5
['Drama'],2021.0,89,ms,0,4.0
"['Crime', 'Drama', 'History', 'Thriller']",1974.0,110,de,0,0.0
"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",2021.0,75,ja,0,4.8
['Documentary'],1988.0,20,en,0,0.0
"['Crime', 'Drama', 'Romance']",1981.0,99,es,0,6.371
"['Drama', 'Music', 'Romance']",2014.0,112,en,0,6.818
['Horror'],2009.0,80,en,0,1.667
['Drama'],1993.0,102,sv,0,5.974
"['Drama', 'Thriller']",2025.0,110,fr,0,5.77
"['Action', 'Science Fiction', 'Thriller']",2000.0,106,en,0,5.719
"['Drama', 'History']",2020.0,130,en,0,7.668
"['Comedy', 'Drama']",1992.0,108,nl,0,6.867
"['Drama', 'Romance']",2003.0,25,en,0,7.3
['Drama'],2015.0,16,en,0,6.4
"['Romance', 'Science Fiction', 'Thriller']",2012.0,120,lt,0,5.772
['Adventure'],2024.0,17,en,0,0.0
"['Action', 'Thriller']",1976.0,55,tr,0,2.0
['Drama'],2006.0,15,es,0,5.9
['Documentary'],2021.0,64,pt,0,0.0
"['Comedy', 'Drama']",2025.0,25,de,0,0.0
['Thriller'],1970.0,90,en,0,2.5
['Drama'],1949.0,68,en,0,4.2
"['Drama', 'History']",1985.0,154,en,0,7.732
['Drama'],2014.0,7,en,0,8.0
"['Comedy', 'Drama', 'Romance']",2013.0,75,en,0,4.833
['Drama'],1983.0,107,en,0,4.8
[],1931.0,103,de,0,0.0
['Drama'],2007.0,90,en,0,7.4
['Comedy'],2000.0,94,en,0,5.0
['Comedy'],2015.0,100,en,0,6.024
['Crime'],2006.0,123,pl,0,6.5
"['Comedy', 'Drama', 'Thriller']",2023.0,67,fr,0,7.068
['Drama'],2012.0,95,en,0,4.5
"['Action', 'Science Fiction', 'Thriller']",2013.0,104,en,0,5.865
['Drama'],2020.0,19,fr,0,5.4
['Western'],1935.0,49,en,0,4.7
"['Drama', 'Music']",1991.0,127,it,0,6.0
"['Action', 'Comedy']",2003.0,117,tl,0,9.5
"['Horror', 'Science Fiction', 'Thriller']",2023.0,118,en,0,6.06
['Comedy'],2018.0,93,fr,0,5.2
"['Action', 'Crime', 'Science Fiction']",2016.0,113,en,0,6.2
['Drama'],2015.0,100,en,0,6.525
['Drama'],1919.0,55,da,0,5.7
['Drama'],2016.0,70,tr,0,0.0
['Animation'],2004.0,2,en,0,0.0
['Drama'],1921.0,84,sv,0,6.0
['Drama'],2021.0,19,hr,0,0.0
['Action'],2016.0,100,id,0,0.0
['Drama'],2005.0,83,en,0,5.6
"['Drama', 'TV Movie']",2008.0,150,en,0,6.7
"['Action', 'Mystery', 'Science Fiction']",2015.0,98,en,0,5.1
['Drama'],2016.0,104,en,0,7.409
"['Mystery', 'Thriller']",2017.0,120,ml,0,3.0
"['Animation', 'Comedy', 'Family', 'TV Movie']",2002.0,30,en,0,5.1
['Horror'],2022.0,75,en,0,0.0
['Drama'],2017.0,28,pt,0,7.0
"['Crime', 'Drama', 'Romance', 'TV Movie', 'Thriller']",1982.0,100,en,0,6.0
['Crime'],2012.0,91,en,0,5.2
"['Action', 'Adventure']",1936.0,89,en,0,6.3
['Documentary'],2020.0,4,en,0,7.0
['Horror'],2002.0,92,ja,0,6.758
"['Adventure', 'Family']",1934.0,103,en,0,6.493
"['Drama', 'History']",2008.0,115,az,0,0.0
"['Action', 'Adventure', 'Western']",1988.0,107,en,0,6.67
['Horror'],1985.0,87,en,0,5.772
"['Drama', 'Thriller']",2008.0,107,de,0,7.481
"['Drama', 'Fantasy']",2014.0,49,fr,0,0.0
"['Drama', 'History', 'Thriller']",2024.0,120,en,0,6.337
"['Action', 'Adventure', 'Western']",1993.0,111,en,0,5.3
['Romance'],2026.0,84,en,0,0.0
['Drama'],2013.0,88,en,0,5.8
[],1934.0,93,de,0,4.2
"['Comedy', 'Drama', 'Romance']",2004.0,88,en,0,3.9
"['Drama', 'Music']",1994.0,100,en,0,6.1
['Horror'],2025.0,90,en,0,2.4
"['Fantasy', 'Horror', 'Thriller']",2016.0,108,en,0,4.8
['Thriller'],2010.0,15,en,0,0.0
"['Drama', 'Music', 'Romance']",2005.0,136,en,0,7.495
"['Action', 'Thriller']",2004.0,82,en,0,4.7
"['Crime', 'Drama', 'Thriller']",1997.0,107,en,0,6.18
"['Comedy', 'Drama', 'Romance']",2025.0,103,en,0,6.9
['Comedy'],2017.0,15,fi,0,6.3
"['Action', 'Crime', 'TV Movie', 'Thriller']",1998.0,112,en,0,5.3
"['Documentary', 'Music']",2008.0,107,ja,0,4.8
"['Drama', 'Romance', 'Science Fiction']",2010.0,104,en,0,6.845
"['Horror', 'Thriller']",2008.0,84,en,0,3.34
['Comedy'],2009.0,96,en,0,5.5
"['Adventure', 'Drama', 'Romance', 'Western']",1992.0,140,en,0,6.8
['Action'],2022.0,14,pt,0,0.0
"['Crime', 'Family']",1976.0,97,en,0,0.0
"['Action', 'Adventure', 'Animation', 'Family', 'Science Fiction']",2000.0,95,en,0,6.6
"['Comedy', 'Drama', 'Music']",2025.0,144,zh,0,6.556
"['Drama', 'TV Movie']",1999.0,100,en,0,5.7
['Documentary'],1996.0,78,no,0,9.0
"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']",1985.0,93,en,0,6.541
"['Fantasy', 'Music', 'Science Fiction']",1984.0,135,ja,0,9.7
['Documentary'],2021.0,85,en,0,8.0
"['Drama', 'Romance', 'Thriller']",2023.0,92,tl,0,4.6
['Drama'],1971.0,95,hu,0,6.4
[],2014.0,65,en,0,6.0
['Drama'],1979.0,78,sk,0,0.0
"['Action', 'Adventure', 'Romance', 'Western']",1934.0,55,en,0,0.0
"['Action', 'Animation', 'Comedy']",2004.0,11,ja,0,7.172
['Drama'],1999.0,84,en,0,4.577
"['Action', 'Documentary']",1995.0,100,en,0,6.4
['Thriller'],2001.0,90,en,0,2.778
['Horror'],2020.0,11,tl,0,5.0
"['Drama', 'Science Fiction']",2013.0,10,en,0,0.0
['Documentary'],2024.0,145,en,0,0.0
"['Comedy', 'Drama']",2010.0,99,en,0,6.6
['Drama'],1976.0,105,ar,0,10.0
['Documentary'],2013.0,73,en,0,5.7
"['Drama', 'Science Fiction']",2017.0,87,da,0,6.275
"['Comedy', 'Drama']",2019.0,124,ta,0,6.526
['Family'],1950.0,81,sv,0,0.0
"['Comedy', 'Drama']",2010.0,85,is,0,5.7
"['Comedy', 'Documentary', 'Drama']",2002.0,28,sv,0,5.8
['Drama'],2025.0,91,fr,0,6.6
['Family'],1989.0,103,hu,0,0.0
"['Drama', 'History']",1943.0,97,da,0,7.966
"['Animation', 'Family']",2025.0,80,no,0,7.8
['Comedy'],1997.0,82,en,0,5.6
['Drama'],2024.0,142,hi,0,0.0
['Thriller'],2017.0,105,en,0,4.0
"['Adventure', 'Drama', 'Horror', 'TV Movie']",1986.0,44,en,0,6.3
"['Drama', 'Romance']",2009.0,85,fr,0,6.0
[],1975.0,68,ja,0,5.0
"['Comedy', 'Romance']",1967.0,93,en,0,4.115
"['Animation', 'Drama', 'Romance', 'Science Fiction']",2016.0,63,ja,0,7.5
"['Comedy', 'Drama']",1984.0,105,en,0,6.4
['Drama'],2022.0,89,it,0,6.956
['Comedy'],2014.0,75,en,0,5.9
['Documentary'],2012.0,86,en,0,7.4
"['Drama', 'Mystery']",2016.0,119,ja,0,6.4
"['Comedy', 'Romance']",2018.0,97,uk,0,4.6
[],2012.0,80,en,0,5.7
"['Comedy', 'Family', 'Fantasy']",2000.0,104,en,0,6.7
"['Drama', 'TV Movie']",1969.0,72,sv,0,6.846
"['Mystery', 'Romance', 'Thriller']",1991.0,112,en,0,5.2
['Comedy'],2017.0,90,no,0,6.5
"['Adventure', 'Comedy']",2014.0,34,pt,0,3.7
"['Action', 'Adventure', 'Comedy', 'Romance']",1993.0,105,en,0,6.392
['Documentary'],2003.0,83,en,0,6.839
"['Mystery', 'Science Fiction', 'Thriller']",2020.0,112,ko,0,7.504
"['Action', 'Crime', 'Thriller']",1992.0,118,en,0,6.705
"['Drama', 'Romance']",2004.0,114,en,0,5.918
"['Horror', 'Thriller']",2019.0,76,en,0,5.0
"['Crime', 'Drama', 'History']",2015.0,109,es,0,6.756
[],1995.0,29,en,0,5.4
['Horror'],2009.0,89,en,0,4.3
['Comedy'],2008.0,99,en,0,6.482
"['Comedy', 'Romance']",2015.0,100,fr,0,5.4
"['Comedy', 'Romance']",1984.0,93,en,0,6.75
['Drama'],1983.0,100,en,0,4.5
"['Action', 'Drama', 'Thriller']",2023.0,102,fr,0,6.672
['Documentary'],2020.0,135,fr,0,7.4
"['Action', 'Adventure', 'Thriller']",2019.0,116,fr,0,7.529
['Drama'],2016.0,105,pa,0,0.0
"['Comedy', 'Drama', 'Family']",2011.0,124,en,0,6.8
"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",1932.0,76,en,0,6.0
['Drama'],2024.0,87,da,0,7.7
['Horror'],2022.0,101,de,0,5.672
"['Drama', 'Horror', 'Mystery', 'Thriller']",2002.0,80,en,0,4.0
"['Comedy', 'Romance']",2009.0,124,de,0,5.735
['Drama'],1986.0,96,tr,0,0.0
['Thriller'],2024.0,96,en,0,5.503
"['Comedy', 'Romance']",2023.0,11,en,0,10.0
"['Comedy', 'Fantasy']",2017.0,4,en,0,6.673
"['Action', 'Adventure', 'History']",1958.0,115,en,0,7.0
['Comedy'],1959.0,91,hu,0,0.0
"['Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']",2017.0,98,en,0,6.1
"['Crime', 'Drama', 'Romance']",1991.0,237,zh,0,8.286
"['Action', 'Crime', 'Drama', 'Thriller']",2010.0,107,en,0,6.227
"['Drama', 'TV Movie']",1968.0,25,en,0,5.0
"['Comedy', 'Romance']",1968.0,74,cs,0,6.4
"['Crime', 'Romance', 'Thriller']",2024.0,104,en,0,6.578
"['Comedy', 'Crime', 'Fantasy', 'Horror']",2014.0,104,en,0,6.247
[],2017.0,15,en,0,8.0
"['Drama', 'Horror', 'Western']",2015.0,133,en,0,6.88
['Drama'],2022.0,106,it,0,5.4
"['Drama', 'Fantasy', 'Science Fiction']",2017.0,109,en,0,6.3
[],2001.0,10,en,0,0.0
['Horror'],2019.0,101,en,0,5.7
['Comedy'],1986.0,94,en,0,2.6
"['Comedy', 'Horror', 'Thriller']",2014.0,117,ja,0,7.117
"['Horror', 'Mystery', 'Thriller']",1965.0,97,en,0,6.6
"['Drama', 'History', 'Thriller']",2023.0,114,sv,0,6.184
"['Comedy', 'Drama', 'Fantasy']",1994.0,111,en,0,7.068
"['Adventure', 'Family', 'Fantasy']",2016.0,108,en,0,7.288
"['Comedy', 'Drama', 'Mystery']",1994.0,92,fr,0,7.447
['Horror'],1972.0,87,en,0,5.798
"['Comedy', 'Drama']",2005.0,86,da,0,6.776
['Comedy'],1993.0,30,en,0,0.0
['Drama'],2021.0,22,ro,0,6.0
['Drama'],2023.0,93,es,0,4.667
['Drama'],2023.0,80,pt,0,5.6
"['Drama', 'War']",1980.0,96,pl,0,6.7
"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1993.0,128,en,0,6.964
['Comedy'],2005.0,81,sr,0,0.0
['Drama'],2000.0,135,tl,0,5.9
['Horror'],2001.0,89,en,0,2.5
"['Drama', 'Romance']",1982.0,96,fr,0,0.0
['Documentary'],2018.0,110,en,0,7.3
"['Action', 'Adventure', 'Thriller']",2024.0,100,fr,0,5.902
"['Comedy', 'Drama', 'Romance']",1996.0,144,ta,0,7.2
"['Comedy', 'Thriller']",2010.0,84,en,0,3.667
"['Drama', 'Romance']",1946.0,94,en,0,7.1
['Action'],2024.0,106,en,0,5.704
"['Comedy', 'Romance']",2015.0,101,en,0,4.3
['Drama'],1996.0,95,es,0,3.5
"['Action', 'Animation', 'Science Fiction']",1991.0,52,ja,0,6.5
"['Action', 'Comedy', 'Crime']",2024.0,118,ko,0,6.9
"['Crime', 'Drama']",2010.0,133,en,0,6.096
"['Adventure', 'Comedy', 'Family', 'Fantasy']",1993.0,105,en,0,4.464
[],2015.0,14,en,0,2.0
"['Comedy', 'Romance']",2016.0,88,fi,0,5.8
"['Horror', 'Thriller']",1991.0,90,en,0,5.902
['Comedy'],2015.0,69,ja,0,0.0
"['Drama', 'Thriller']",2012.0,105,es,0,6.6
"['Horror', 'Thriller']",1993.0,93,en,0,3.533
"['Comedy', 'Drama', 'Romance']",1971.0,92,en,0,7.601
"['Adventure', 'Animation', 'Comedy', 'Family']",2014.0,22,en,0,7.001
"['Comedy', 'Drama']",2022.0,90,en,0,4.8
['Crime'],2012.0,93,fr,0,5.8
"['Comedy', 'Drama', 'Family']",1954.0,92,da,0,6.2
['Drama'],2018.0,3,en,0,10.0
['Documentary'],2009.0,23,pl,0,5.0
"['Drama', 'Romance']",1983.0,99,pt,0,5.711
"['Action', 'Drama', 'Thriller']",2000.0,99,en,0,7.008
"['Adventure', 'Crime', 'Drama', 'Family']",2018.0,87,en,0,6.9
"['Adventure', 'Family']",2020.0,102,fr,0,5.987
"['Comedy', 'Drama', 'TV Movie']",1972.0,90,en,0,5.667
[],2008.0,135,ta,0,0.0
['Drama'],1935.0,71,en,0,6.0
"['Crime', 'Drama']",1951.0,82,de,0,5.5
"['Drama', 'Science Fiction']",2019.0,98,pt,0,7.792
"['Mystery', 'Science Fiction', 'Thriller']",1998.0,90,en,0,6.812
[],2025.0,17,en,0,0.0
['Drama'],2024.0,130,ja,0,0.0
"['Adventure', 'Animation', 'Comedy', 'Family']",2015.0,84,en,0,5.947
['Drama'],1965.0,93,pl,0,5.8
"['Action', 'Comedy', 'Crime']",2000.0,88,en,0,5.282
"['Horror', 'Science Fiction']",2010.0,104,en,0,5.866
"['Comedy', 'Drama', 'Family', 'Romance']",2004.0,105,en,0,6.163
"['Comedy', 'Drama', 'Music']",2005.0,107,en,0,6.705
[],1988.0,255,lt,0,0.0
"['Drama', 'Fantasy']",2025.0,93,it,0,6.218
['Horror'],2004.0,88,en,0,2.0
"['Crime', 'Drama']",1955.0,102,da,0,6.3
['Horror'],1988.0,92,en,0,5.148
"['Comedy', 'Drama', 'Family']",2018.0,103,hr,0,7.2
"['Action', 'Drama', 'War']",2015.0,83,ms,0,2.0
"['Crime', 'TV Movie', 'Thriller']",2020.0,83,en,0,5.9
"['Adventure', 'Family', 'Fantasy']",2013.0,106,en,0,6.025
"['Drama', 'Family']",2003.0,101,en,0,7.061
"['Action', 'Crime', 'Thriller']",2003.0,102,en,0,6.296
['Science Fiction'],1988.0,83,en,0,3.95
['Horror'],1973.0,93,en,0,7.334
"['Drama', 'Fantasy', 'Horror']",2006.0,91,en,0,3.7
"['Comedy', 'Crime', 'Drama']",2024.0,108,en,0,5.4
['Drama'],1981.0,197,hi,0,7.1
"['Action', 'Comedy', 'Crime', 'Drama']",1989.0,126,zh,0,7.11
"['Drama', 'Horror', 'Science Fiction', 'Thriller']",2003.0,134,en,0,5.633
['Drama'],2013.0,68,en,0,4.25
"['Comedy', 'Drama', 'Romance']",1975.0,136,en,0,5.2
['Action'],2024.0,108,en,0,5.654
"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1989.0,98,en,0,6.0
['Comedy'],1997.0,95,fr,0,4.0
"['Horror', 'Mystery']",2016.0,29,de,0,6.5
"['Mystery', 'Thriller']",2023.0,123,fr,0,5.81
['Horror'],2018.0,80,en,0,5.906
"['Action', 'Adventure', 'Fantasy']",2018.0,102,en,0,5.9
['Animation'],2010.0,7,en,0,5.0
"['Action', 'Horror', 'Science Fiction']",2008.0,86,en,0,3.2
"['Action', 'Drama', 'Thriller']",1974.0,165,en,0,7.003
"['Comedy', 'Fantasy']",2021.0,77,fr,0,6.303
['Drama'],2005.0,112,fr,0,5.2
"['Animation', 'Drama', 'Science Fiction']",2004.0,100,ja,0,7.336
"['Crime', 'Drama', 'Thriller']",2025.0,103,en,0,2.0
"['Drama', 'Romance']",1997.0,115,pt,0,6.6
['Comedy'],2023.0,6,en,0,0.0
"['Drama', 'Music']",2021.0,107,en,0,5.215
"['Drama', 'History']",2023.0,108,en,0,6.539
"['Adventure', 'Family', 'Fantasy']",2022.0,76,no,0,7.0
['Drama'],2009.0,83,sv,0,1.0
['Documentary'],2010.0,91,en,0,7.0
['Drama'],1981.0,113,de,0,6.931
"['Comedy', 'Drama', 'Romance', 'Science Fiction']",2023.0,94,en,0,6.06
['Drama'],2017.0,123,en,0,6.4
['Drama'],2000.0,106,es,0,4.0
['Drama'],2011.0,8,en,0,0.0
['Drama'],2022.0,27,de,0,0.0
"['Drama', 'History']",1961.0,20,cs,0,5.8
"['Adventure', 'Drama']",2018.0,98,en,0,6.535
['Horror'],1994.0,80,en,0,2.3
"['Comedy', 'Science Fiction', 'TV Movie']",2008.0,28,en,0,0.0
['Drama'],2015.0,106,no,0,5.309
['Drama'],2023.0,88,ms,0,0.0
"['Crime', 'Drama', 'TV Movie']",1974.0,74,en,0,6.5
"['Drama', 'Fantasy', 'Romance']",2014.0,128,fr,0,5.9
"['Drama', 'Mystery']",1991.0,94,en,0,3.5
['Drama'],1964.0,33,es,0,6.333
"['Comedy', 'Drama']",2018.0,90,de,0,5.9
['Horror'],2001.0,100,ja,0,7.168
"['Comedy', 'Romance']",1999.0,90,en,0,4.5
[],1987.0,80,it,0,4.8
"['Crime', 'Horror', 'Mystery', 'Thriller']",2025.0,129,ms,0,6.0
"['Comedy', 'Romance']",2009.0,14,fr,0,7.0
"['Animation', 'Family']",2007.0,83,en,0,7.1
['Comedy'],2006.0,84,en,0,4.2
"['Action', 'Drama']",2019.0,90,tl,0,6.2
['Comedy'],1953.0,98,hu,0,7.4
"['Horror', 'Science Fiction']",2024.0,7,en,0,0.0
['Drama'],2007.0,94,fr,0,6.147
['Comedy'],1981.0,94,en,0,4.9
['Comedy'],1975.0,86,fr,0,4.5
['Animation'],2003.0,5,ja,0,5.4
['Horror'],2020.0,85,en,0,4.2
"['Adventure', 'Drama', 'Family']",2015.0,111,en,0,7.1
"['Action', 'Crime', 'Thriller']",2009.0,106,en,0,6.358
"['Drama', 'Mystery', 'Thriller']",2016.0,81,bs,0,6.2
"['Adventure', 'Drama', 'History', 'Romance']",1966.0,189,en,0,6.3
['Drama'],2020.0,21,ja,0,0.0
['Comedy'],2010.0,99,fr,0,4.805
['Drama'],1953.0,137,ja,0,8.169
['Drama'],2015.0,11,en,0,0.0
['Drama'],1941.0,89,en,0,7.182
['Thriller'],2015.0,93,sl,0,6.5
"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",2015.0,95,ja,0,7.46
"['Comedy', 'Horror']",2015.0,3,en,0,7.1
['Drama'],2014.0,92,en,0,2.0
"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",2021.0,100,en,0,5.8
"['Drama', 'Romance']",1999.0,158,ta,0,6.25
"['Comedy', 'Music', 'TV Movie']",1978.0,49,en,0,5.0
"['Action', 'Crime']",1995.0,102,en,0,6.352
['Drama'],2020.0,28,en,0,6.0
"['Action', 'Crime', 'Drama']",1977.0,162,hi,0,6.6
"['Comedy', 'Drama', 'Romance', 'Science Fiction']",2002.0,83,en,0,4.25
"['Drama', 'Horror']",1984.0,84,de,0,5.0
"['Comedy', 'Drama']",2017.0,89,is,0,6.7
"['Adventure', 'Drama', 'Science Fiction']",1998.0,87,en,0,2.2
"['Crime', 'Drama']",1970.0,103,en,0,6.8
['Comedy'],2004.0,81,hu,0,2.333
"['Comedy', 'Drama']",1997.0,96,en,0,7.251
"['Drama', 'Family']",1999.0,92,en,0,5.8
"['Action', 'Crime', 'Drama', 'History', 'Thriller', 'War']",2023.0,142,ko,0,7.493
['Drama'],2017.0,44,nl,0,0.0
['Drama'],2000.0,13,it,0,5.5
"['Comedy', 'Drama']",2015.0,92,en,0,0.0
['Drama'],1974.0,107,pl,0,0.0
"['Comedy', 'Drama']",2008.0,82,pt,0,4.857
"['Animation', 'Family']",2006.0,82,en,0,5.544
[],1975.0,83,en,0,0.0
"['Drama', 'History']",2017.0,95,en,0,2.9
"['Comedy', 'Crime']",1998.0,105,en,0,8.098
"['Drama', 'Horror', 'Thriller']",2025.0,81,es,0,5.8
['Drama'],1985.0,95,ja,0,0.0
"['Horror', 'Science Fiction']",2003.0,82,en,0,2.904
"['Comedy', 'Drama', 'Romance']",2007.0,102,en,0,6.421
['Drama'],2011.0,14,en,0,4.667
['Drama'],2011.0,19,es,0,6.0
"['Comedy', 'Drama']",2002.0,110,es,0,1.0
"['Adventure', 'Animation', 'Family', 'Fantasy']",2017.0,99,en,0,7.3
"['Horror', 'Thriller']",2017.0,89,en,0,5.807
['Comedy'],2014.0,102,fr,0,6.017
"['Adventure', 'Comedy']",1999.0,94,en,0,5.945
['Romance'],2017.0,100,en,0,0.0
"['Crime', 'Thriller']",1981.0,113,en,0,7.0
"['Drama', 'Science Fiction']",2019.0,12,en,0,7.0
"['Crime', 'Thriller']",1956.0,78,en,0,6.9
"['Action', 'Adventure', 'Fantasy', 'Thriller']",2021.0,130,ta,0,6.529
"['Crime', 'Mystery', 'Thriller']",2021.0,106,pl,0,6.8
"['Crime', 'Horror']",2023.0,99,en,0,3.667
"['Action', 'Drama', 'Thriller']",2013.0,112,en,0,6.121
['Documentary'],1972.0,80,en,0,8.0
['Comedy'],1939.0,20,en,0,0.0
['Drama'],1982.0,96,tr,0,4.6
"['Science Fiction', 'Thriller']",2009.0,115,en,0,5.6
"['Action', 'Comedy']",2025.0,90,ms,0,6.0
"['Action', 'Fantasy', 'Horror']",2006.0,110,en,0,5.103
['Drama'],1962.0,79,fi,0,0.0
['Drama'],2022.0,124,en,0,7.151
"['Comedy', 'Drama']",1969.0,111,en,0,5.5
"['Animation', 'Comedy', 'Family', 'Fantasy']",2025.0,22,en,0,7.25
['Drama'],2008.0,450,tl,0,7.2
"['Comedy', 'Drama', 'Fantasy', 'Romance']",1995.0,100,en,0,5.5
"['Comedy', 'Romance']",2020.0,102,en,0,6.823
"['Comedy', 'Drama']",2015.0,133,cs,0,5.0
"['Action', 'Crime', 'Horror', 'Thriller']",1985.0,94,en,0,5.267
"['Action', 'Drama', 'Thriller', 'War']",2001.0,106,en,0,6.415
"['Mystery', 'Science Fiction']",2019.0,9,en,0,0.0
"['Action', 'Adventure', 'Comedy', 'Family']",2009.0,91,en,0,5.4
"['Drama', 'Family']",2011.0,42,en,0,0.0
"['Action', 'Drama', 'Thriller']",2024.0,96,ko,0,7.212
['Drama'],2019.0,113,en,0,3.8
"['Horror', 'Thriller']",2022.0,110,en,0,0.0
"['Animation', 'Comedy']",2024.0,25,en,0,6.91
['Comedy'],2014.0,10,en,0,5.0
['Drama'],2017.0,12,en,0,7.5
"['Adventure', 'Drama']",2018.0,105,en,0,6.5
"['Drama', 'Romance']",1977.0,104,en,0,4.875
"['Drama', 'Thriller']",2018.0,84,id,0,0.0
['Thriller'],1992.0,31,en,0,8.0
['Comedy'],2019.0,113,en,0,7.0
['Drama'],1995.0,99,en,0,6.962
"['Comedy', 'Romance']",2019.0,117,en,0,6.215
"['Drama', 'Mystery', 'Romance']",1934.0,79,en,0,6.466
['Comedy'],1963.0,86,fr,0,6.8
"['Comedy', 'Romance']",2018.0,113,ja,0,7.0
"['Horror', 'Thriller']",2024.0,113,id,0,7.4
"['Adventure', 'Comedy', 'Crime', 'Drama', 'Music', 'Romance']",1955.0,77,en,0,0.0
"['Fantasy', 'Horror', 'Music', 'TV Movie']",1985.0,176,fr,0,6.0
['Documentary'],2006.0,60,sv,0,10.0
['Drama'],1974.0,96,it,0,5.7
"['Fantasy', 'Romance']",1996.0,115,tl,0,0.0
['Drama'],2024.0,101,ms,0,6.0
"['Crime', 'Drama', 'Thriller']",1956.0,84,en,0,5.3
['Documentary'],2000.0,42,en,0,6.8
[],1997.0,13,pt,0,6.7
['Horror'],1987.0,83,en,0,5.231
['Comedy'],1996.0,90,en,0,4.6
"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",1995.0,99,zh,0,7.7
"['Drama', 'History', 'Thriller']",2006.0,167,en,0,6.348
"['Horror', 'Romance']",1988.0,58,ja,0,5.3
