Movie_id,Popularity
2123,4.1155
45132,4.2215
1363979,3.7926
7978,2.7674
2756,5.5702
4250,5.3378
10734,5.1995
1249508,4.8321
193756,4.8235
10003,3.932
73935,4.2315
646974,4.1428
518471,3.5901
