Movie_id,Vote_average,Vote_count
4909,7.53,656
926606,6.727,187
167032,5.939,1676
1179141,0.0,0
284162,7.25,10
97361,6.361,36
489418,7.427,524
429455,0.0,0
826,7.819,2315
1541,7.596,3772
192102,6.104,2284
5651,5.613,106
850839,5.0,5
53064,6.129,159
25990,3.87,23
29556,4.2,36
80303,6.7,10
721625,6.2,774
8963,7.178,1941
85186,4.034,29
37645,6.667,1303
1151244,7.061,304
10843,7.494,1686
13497,6.902,550
672816,5.8,20
301337,5.397,4037
188222,6.24,1087
998898,0.0,0
10323,6.895,832
805327,6.9,715
11460,6.395,2474
241554,6.428,2922
1293167,4.8,7
1183188,0.0,0
169881,7.34,1154
831395,6.77,98
55372,6.3,30
348327,5.6,20
1280468,6.375,8
134374,6.281,4725
1261333,7.75,4
36685,7.442,3074
1252106,0.0,0
1491,7.295,5221
352364,5.5,87
1389255,5.266,32
1175873,4.661,31
379085,5.8,4
550104,7.545,11
286724,3.6,5
319920,4.3,6
113464,3.4,14
54000,6.7,148
8698,6.0,4274
41243,6.0,54
663558,8.061,504
429200,7.217,3045
409396,6.2,6
726759,7.64,1660
399057,7.01,4356
280217,6.656,2370
80278,7.4,6577
61964,5.3,51
1372059,0.0,0
81878,6.9,8
49158,4.6,116
1318917,6.21,50
10575,6.444,275
21882,5.1,91
36630,4.3,91
31610,4.6,23
118098,6.857,21
255709,8.392,821
744274,1.0,1
370009,6.0,1
480434,5.9,267
10642,5.4,470
643215,4.827,1147
1244039,4.818,22
1007878,3.667,3
381890,6.5,477
1310906,4.8,9
174678,4.754,114
1512647,6.0,1
77780,5.5,38
1633107,0.0,0
227365,5.231,13
396179,2.667,3
301228,4.6,75
848494,0.0,0
78318,6.5,24
62583,4.4,11
518068,8.045,733
10630,6.203,32
1464029,0.0,0
297656,5.7,3
277615,4.5,2
658997,5.0,1
457526,0.0,0
70627,5.5,73
96,6.5,2756
612244,1.0,1
391443,4.2,3
21481,6.748,530
20678,5.278,194
11153,7.096,1693
21135,7.7,522
664593,5.8,53
1048923,6.75,28
1056841,6.5,2
646453,6.313,64
118663,7.1,155
682683,2.5,1
272220,5.538,13
412380,5.679,14
433498,7.321,2086
39787,6.329,130
14117,6.981,185
663260,7.329,1404
511809,6.945,1739
336455,5.653,546
264867,3.5,4
1113151,0.0,0
391757,7.1,502
324558,6.4,193
1832,6.925,2762
193777,3.167,3
468806,2.75,4
284552,5.7,26
260615,5.4,5
353118,0.0,0
37345,5.4,27
628443,7.7,3
1265623,4.76,77
457,7.299,510
295448,0.0,0
2212,6.048,420
301807,4.5,2
278079,5.2,12
261966,6.0,3
12225,6.958,1355
30289,5.259,83
693,6.255,5066
756,7.342,3272
932738,5.467,15
450001,6.492,578
1100099,7.245,1196
353047,7.254,65
535736,6.361,37
940139,6.529,629
1226406,5.668,339
716273,0.0,0
662546,6.718,631
927342,7.396,250
327160,6.5,14
520318,7.2,192
12254,6.585,135
517987,7.0,154
1040892,4.667,129
1027389,5.5,4
74626,6.25,68
18754,3.762,21
24499,4.3,76
623715,0.0,0
172349,8.0,3
68728,5.93,6732
60935,6.231,3136
8095,7.048,832
1147400,7.262,622
352024,7.5,10
9572,4.746,122
492,7.4,4693
4485,6.69,261
1738,6.122,3189
852696,4.5,27
10771,5.737,2119
338947,6.168,972
17097,5.5,248
952394,3.6,5
218898,4.5,34
568620,6.455,1682
38199,6.803,1398
1493,6.531,4163
1491,7.295,5221
10947,6.549,4743
282672,5.154,68
74725,6.204,848
184936,5.8,10
83542,6.893,7403
38051,5.182,33
80303,6.7,10
74008,6.026,39
1018317,0.0,0
522681,6.543,4972
12088,6.046,715
8386,6.3,1025
43260,6.8,86
707610,6.143,14
9594,6.196,1176
11287,7.212,1498
10410,6.251,347
835113,6.42,953
21778,6.3,1235
10725,5.929,253
9285,6.232,2129
514999,6.262,4713
109451,6.457,3427
494974,6.646,390
416901,0.0,0
461615,7.2,342
12395,6.3,309
230179,5.491,1215
1811,6.8,207
90283,7.13,50
78318,6.5,24
47645,4.803,33
10218,6.849,790
45691,6.939,57
2241,6.714,119
49958,5.219,116
85446,6.9,2103
1280468,6.375,8
381890,6.5,477
1029634,6.0,1
762430,6.548,1322
65997,5.2,22
628443,7.7,3
12548,7.643,725
1392930,0.0,0
68422,5.3,3
707610,6.143,14
1395724,5.5,6
450647,5.4,23
222380,5.8,5
1085108,3.2,5
801688,6.437,166
23759,6.2,1530
944865,5.083,48
505177,5.273,586
567965,6.377,292
451925,6.7,477
173737,5.662,68
29095,6.153,327
1479178,6.4,5
892930,0.0,0
490,8.164,3278
1248188,0.0,0
54028,7.1,51
1018317,0.0,0
476968,7.589,395
253412,6.827,5140
209629,7.0,3
663124,5.071,21
831815,5.948,153
45824,4.7,15
757725,6.3,272
3600,5.4,1674
389639,2.0,3
9029,6.109,3231
44113,5.294,721
138735,5.3,43
1251717,5.984,225
396232,7.314,94
1817,6.858,4042
10780,6.807,948
50197,6.0,82
1037264,6.7,29
26715,4.787,300
143651,5.6,8
266856,7.834,10993
1174128,7.438,16
370464,5.6,88
1152569,0.0,0
498214,5.1,71
68,7.666,3611
402632,6.7,3
1045931,6.75,70
290024,4.7,7
123324,6.657,54
5176,7.226,3929
21873,6.3,125
1598,7.255,3776
1791,7.3,1234
119903,8.0,2
322506,6.2,41
729248,3.0,1
16351,6.08,94
376261,7.305,192
143914,2.5,3
153104,6.35,50
323478,0.0,0
489166,6.5,26
1172265,7.0,78
620249,8.322,441
529014,0.0,0
311971,4.0,7
323478,0.0,0
597389,2.0,4
652242,8.0,2
12706,6.742,314
9471,5.5,3229
1360838,6.6,14
27945,7.063,229
98894,4.333,15
375290,7.098,209
118098,6.857,21
574489,6.0,10
606154,6.339,313
1992,6.684,3748
372758,7.5,65
153104,6.35,50
783427,6.5,2
1085108,3.2,5
10134,5.7,805
760774,7.759,914
991754,5.4,4
335117,4.143,7
470808,2.5,4
58595,5.988,8142
1217585,6.2,37
84217,4.7,10
209251,5.711,114
542792,0.0,0
9280,6.2,638
437342,6.826,1243
1522126,5.792,12
8068,6.928,3072
222621,4.5,6
14174,5.183,301
411784,2.5,4
114090,6.5,29
2135,6.302,2476
24123,4.8,125
386022,7.0,2
1168577,0.0,0
619730,6.8,2857
421561,3.333,3
934139,0.0,0
1249423,7.19,203
415675,0.0,0
7350,7.184,4013
725228,7.1,9
2300,6.808,6318
305638,5.837,187
268241,5.2,6
1248188,0.0,0
1355941,0.0,0
505329,5.4,5
167032,5.939,1676
320392,3.429,7
144802,6.8,6
16516,7.2,110
39850,5.7,141
57782,4.7,19
29291,5.1,74
961323,7.863,1320
129518,7.0,2
1367,7.289,4704
125112,4.308,13
112473,4.25,6
1887,6.7,2905
724238,9.0,2
845885,4.4,14
1624131,0.0,0
139038,5.944,2018
13737,4.4,15
525554,6.242,393
1229730,6.061,214
1262773,6.528,18
373226,7.2,369
13363,7.631,2819
386813,3.75,4
199,7.295,1913
664593,5.8,53
16143,5.5,32
9399,6.6,1122
112456,5.125,16
11395,6.513,2259
9374,6.779,2908
440431,0.0,0
248670,4.3,7
1921,6.871,1409
74626,6.25,68
36685,7.442,3074
443398,5.2,268
44683,6.761,993
1151244,7.061,304
112039,5.25,8
1515120,0.0,0
490,8.164,3278
794,7.408,2337
185273,8.0,3
489166,6.5,26
1406,6.46,848
380936,9.0,1
370097,6.1,96
334533,7.9,6736
305470,6.252,4577
441130,8.194,1342
228973,5.953,711
416494,7.28,563
5825,7.232,2643
9645,5.996,2599
9885,6.233,1255
87421,6.3,4330
606569,0.0,0
1485104,0.0,0
1048177,9.0,1
502033,7.698,2775
12761,7.962,681
42341,7.556,135
1243650,6.6,22
371176,7.0,1
102428,6.3,11
931349,5.176,411
955916,6.433,1417
415132,6.052,349
307344,4.8,8
1177450,0.0,0
9313,6.645,4066
55784,5.1,151
150,6.675,1659
9882,6.293,1443
10603,5.659,2202
1452,5.797,4471
284320,0.0,0
225747,5.891,78
1371,6.9,4415
42194,5.338,724
235866,5.2,6
548,8.044,2458
475964,3.0,1
1261543,6.0,15
160311,5.2,4
907,7.542,1247
18191,5.914,209
309503,5.491,171
698818,7.0,3
273895,7.385,2296
718058,0.0,0
1450379,6.0,7
47808,5.709,55
1305194,7.142,113
814785,5.16,25
498402,6.6,389
336543,4.333,12
25676,6.959,660
23056,4.4,150
1738,6.122,3189
8418,6.045,11
581734,7.176,3280
295127,6.7,3
86828,5.898,1595
9256,6.4,226
818,6.011,3353
971968,6.46,62
837997,4.9,10
408272,5.534,203
15014,7.528,399
515248,6.4,1188
770906,6.7,105
9374,6.779,2908
62764,5.912,3253
599,8.284,2864
379686,6.652,4174
11529,6.405,1656
2976,6.66,2588
10599,5.8,783
110490,7.318,187
1476292,6.2,8
506558,5.933,104
63706,3.4,26
583406,7.3,1665
330112,6.202,462
13291,6.654,695
126003,6.4,8
1907,6.483,4628
1356070,0.0,0
723148,5.8,3
8202,5.644,2400
180853,4.5,26
17609,6.6,2779
39850,5.7,141
1288445,0.0,0
297304,2.0,2
2757,7.343,2706
64687,3.689,45
381002,4.1,52
11202,7.5,1182
477185,0.0,0
1027867,2.0,1
24070,5.354,216
282672,5.154,68
273417,1.0,2
2163,6.904,1049
274862,6.514,1143
397567,8.037,1166
483184,7.517,2276
424488,7.268,835
637847,6.0,1
192671,7.1,19
58531,6.5,8
6278,6.199,2400
11186,6.354,1988
441744,3.759,29
607426,5.625,36
443398,5.2,268
1217048,6.545,11
138,7.2,1349
11551,6.554,2267
31011,7.798,6126
39283,4.2,111
450647,5.4,23
371865,5.6,265
442303,5.6,14
23196,6.672,96
235546,6.3,6
326057,4.79,31
1313330,6.3,6
57825,6.435,397
672322,7.654,529
15259,6.6,163
10423,6.897,783
7840,5.5,3118
31985,3.2,23
106747,5.623,2004
44251,6.8,707
49370,5.6,196
320392,3.429,7
193610,6.424,3683
464733,6.616,95
58680,4.2,39
3782,8.309,1296
937735,8.0,1
109091,5.288,1958
59962,6.186,3545
297304,2.0,2
291541,3.333,6
68,7.666,3611
225747,5.891,78
458675,5.8,4
53064,6.129,159
178476,3.5,11
1290287,5.9,284
212778,7.115,3559
493955,0.0,0
47327,5.525,1988
644495,6.571,3373
151476,4.8,4
89708,8.058,674
74777,5.845,367
659954,6.284,81
481773,2.0,2
197516,0.0,0
1114035,0.0,0
933490,5.815,81
438799,6.7,3055
73290,5.083,102
1078249,6.0,82
82881,7.136,1102
663,6.167,4032
627725,7.625,1075
1141489,5.571,7
763762,7.275,40
395883,3.7,147
456974,0.0,0
9466,5.969,499
2749,5.904,783
51384,6.61,41
386022,7.0,2
364223,5.8,58
1599,6.285,689
11845,6.226,545
261023,6.527,3534
98491,6.3,44
8913,6.639,2339
687259,6.2,2
257094,5.368,480
744276,6.774,1349
665135,7.7,101
511078,5.5,2
2310,5.906,2994
1356236,6.445,73
2085,6.264,1305
207270,4.426,183
85667,0.0,0
10601,7.1,2736
410685,7.189,156
14147,5.198,129
642208,6.9,348
923,7.5,2246
1044741,6.362,109
104866,5.7,26
879538,5.782,149
14411,7.0,2158
243688,5.2,2365
837997,4.9,10
724238,9.0,2
8277,5.648,1981
1073609,10.0,1
10836,6.145,459
502403,5.0,1
4148,6.982,4051
510583,6.0,1
210422,6.0,2
42002,6.3,146
1026743,5.0,1
606569,0.0,0
1179521,5.8,16
19724,5.971,588
1468057,6.5,8
17830,5.2,56
11483,6.291,292
70670,7.242,1330
1311844,5.9,85
9383,6.0,2695
892432,6.7,3
44859,5.2,83
26798,6.1,72
43275,6.0,59
13333,6.397,717
8055,7.466,3328
1015333,4.636,11
303991,6.838,2438
15017,4.476,125
82703,6.718,2489
12221,6.138,40
11113,7.5,1404
14125,4.858,452
575769,6.257,150
79890,5.0,14
492807,0.0,0
1272948,4.0,1
534102,0.0,0
18480,5.642,1867
4518,7.2,1475
1410,6.0,626
98106,4.405,37
505177,5.273,586
723148,5.8,3
688,7.704,2321
17609,6.6,2779
193610,6.424,3683
3021,6.698,4789
1046758,7.077,22
1092,7.9,2049
14579,5.369,13
1907,6.483,4628
9431,5.92,406
447759,4.429,14
9312,5.874,2461
96153,4.8,10
222621,4.5,6
527449,6.0,1
77174,7.028,2720
37797,8.0,2221
19724,5.971,588
300168,6.4,616
89656,4.8,14
11886,7.304,4590
695429,3.0,2
1125885,0.0,0
291541,3.333,6
347203,9.0,1
258152,6.768,315
1244872,6.5,10
916405,7.513,545
344120,5.5,108
45202,6.361,363
259937,0.0,0
535581,5.432,2798
1530127,4.9,25
646207,6.775,1868
28080,2.3,9
1241320,6.801,672
1068607,4.955,11
412924,7.384,233
63447,4.444,18
1638465,10.0,1
15186,4.6,109
72241,6.342,60
42691,6.75,360
562446,6.688,24
85665,4.412,17
59087,7.542,96
10776,6.967,1594
198375,7.581,2179
46667,4.474,19
17455,4.619,369
592798,5.948,125
15671,5.548,321
2990,6.3,404
976830,5.771,144
198375,7.581,2179
46667,4.474,19
17455,4.619,369
592798,5.948,125
15671,5.548,321
2990,6.3,404
976830,5.771,144
66039,4.9,14
367195,5.694,31
663870,7.274,1025
508807,6.0,1
568091,6.752,2822
10327,5.709,1719
49517,6.6,2855
670461,6.0,3
750591,7.5,2
397511,7.0,8
289426,5.9,14
676685,7.072,76
10045,6.809,1950
15196,7.2,1908
817758,7.102,1485
2300,6.808,6318
353616,6.51,3428
12242,6.513,2475
52520,6.333,4284
838240,7.974,760
4944,6.672,5103
178476,3.5,11
925113,7.1,15
44865,6.6,959
47645,4.803,33
1061990,6.522,245
296918,7.1,18
26123,5.256,1810
2636,5.932,1403
10771,5.737,2119
25562,6.3,265
7350,7.184,4013
820007,0.0,0
296918,7.1,18
26123,5.256,1810
2636,5.932,1403
10771,5.737,2119
25562,6.3,265
7350,7.184,4013
820007,0.0,0
320147,5.5,4
278774,6.091,632
35689,4.893,56
149870,7.792,3290
1130818,5.912,125
458305,6.043,2431
505329,5.4,5
233470,6.4,177
1218637,3.0,6
590223,7.275,4350
13197,5.896,111
50072,6.5,37
17796,6.115,179
137116,6.352,1529
574489,6.0,10
54493,5.25,18
1285669,8.25,4
405362,2.0,1
33339,5.5,89
782936,6.053,198
928115,0.0,0
227700,6.487,707
743232,5.6,28
1518121,5.7,3
380593,4.7,7
46645,6.2,26
537946,4.0,4
3034,7.855,3348
2470,6.65,203
62676,6.5,73
4176,7.143,1538
9056,7.528,1005
45050,5.4,24
614479,6.522,1912
460275,5.3,3
296918,7.1,18
96333,5.118,17
11022,6.777,573
10629,6.7,327
173737,5.662,68
84511,5.6,11
48391,4.152,23
1623,7.1,508
1026377,6.038,13
209251,5.711,114
680734,6.0,82
1039757,4.8,14
955916,6.433,1417
11451,5.821,2392
830764,5.556,416
810851,0.0,0
13815,7.2,227
653,7.7,2396
10590,7.1,2216
429589,3.9,8
137116,6.352,1529
574489,6.0,10
54493,5.25,18
182338,5.0,4
1285669,8.25,4
1425045,5.777,677
824436,0.0,0
445962,3.9,66
33339,5.5,89
782936,6.053,198
845111,6.412,793
928115,0.0,0
743232,5.6,28
1518121,5.7,3
380593,4.7,7
46645,6.2,26
537946,4.0,4
3034,7.855,3348
12493,8.347,1085
133557,6.086,116
216919,6.549,268
72913,4.8,18
257088,5.95,2412
151960,5.933,1788
645886,7.413,1984
1127674,6.99,297
749266,0.0,0
11309,5.899,331
22500,6.938,137
47697,7.4,206
18739,6.3,24
988078,6.554,948
1599090,7.58,25
57201,6.119,6075
10055,4.507,69
933131,6.728,789
25426,4.125,16
116570,3.5,6
48391,4.152,23
135663,5.2,21
1088615,7.0,1
475354,0.0,0
10974,7.1,630
380587,0.0,0
1027014,7.694,474
658754,0.0,0
462272,0.0,0
13855,7.763,1481
453133,4.8,4
16143,5.5,32
6279,6.362,1911
398222,4.5,4
39209,5.659,91
501902,7.1,92
137094,6.123,3025
74663,6.6,8
280511,4.755,145
733064,0.0,0
491641,0.0,0
55534,6.575,20
523518,5.5,39
29601,6.7,73
61579,6.0,27
362579,6.2,36
76656,4.48,25
926424,0.0,0
114296,5.2,5
1259983,6.156,151
343807,5.7,18
45691,6.939,57
783427,6.5,2
733066,0.0,0
625568,6.439,2460
382748,7.392,571
38921,5.189,103
1355941,0.0,0
1092,7.9,2049
148451,5.0,3
86337,3.649,47
407624,3.7,51
766319,6.1,69
699111,6.0,1
12636,7.418,238
616820,6.046,1969
37943,5.3,78
54655,5.248,29
2698,5.586,4496
618405,0.0,0
1006026,9.0,2
16129,6.6,160
1261501,6.228,423
458353,5.1,34
23966,5.266,374
1144443,7.377,53
1051486,6.2,45
415842,6.418,3197
18126,6.583,2080
547500,0.0,0
466476,4.0,1
37632,5.1,267
493838,5.333,12
197521,3.7,11
455476,6.3,1260
1005793,0.0,0
64530,5.643,14
1339676,0.0,0
277558,5.252,727
1552485,0.0,0
408540,6.357,228
1729,6.623,1865
214722,5.3,9
505192,7.847,2241
117017,4.9,6
695511,8.0,1
618420,1.0,1
1078763,0.0,0
1185652,0.0,0
71204,4.421,19
51110,7.8,154
6795,6.428,3506
2133,6.477,2500
1113583,5.7,100
1022017,0.0,0
1102533,0.0,0
227973,6.957,1762
1209217,6.833,66
1047408,6.0,1
98640,4.4,35
123103,5.2,354
739990,6.116,406
452016,5.8,115
455942,4.5,1
347608,3.8,7
62132,5.4,132
768117,6.0,1
361597,5.2,48
575219,6.6,106
10061,5.876,1560
496915,5.0,31
1118824,7.111,9
757312,0.0,0
48636,5.1,108
11107,5.465,171
9746,6.793,480
834027,7.212,215
924482,6.554,388
900309,6.429,21
244536,5.89,127
132495,6.4,5
34929,6.761,69
112039,5.25,8
458675,5.8,4
533444,7.364,788
250574,6.39,1586
2912,7.111,265
14414,5.9,41
12693,0.0,0
1654,7.579,1288
7459,6.328,1723
372548,5.5,1
1309745,7.455,11
267973,5.0,1
39053,5.918,441
688,7.704,2321
522925,5.974,77
103199,7.442,43
429310,6.8,4
42114,5.6,91
13064,5.9,82
11022,6.777,573
879538,5.782,149
580175,7.6,3672
17209,5.67,153
8643,6.602,2988
381156,0.0,0
761563,6.151,192
433726,5.7,18
1358579,8.0,1
10007,5.463,692
8418,6.045,11
13737,4.4,15
1158127,0.0,0
616846,3.0,1
1403737,8.5,2
15363,6.422,255
1586841,10.0,2
17455,4.619,369
191231,1.0,1
376047,5.5,56
322506,6.2,41
239571,7.463,2671
1677,7.447,2145
882159,0.0,0
71449,4.8,15
259072,5.409,962
16690,6.475,2380
18501,5.692,2563
382965,6.0,4
1301994,3.5,2
508003,7.5,133
5955,6.568,1189
10474,7.401,2145
1139817,7.714,337
1214469,7.1,91
1205656,6.298,156
386529,1.5,2
395817,6.457,150
182781,8.5,1
60628,2.9,5
13633,6.971,291
1272149,6.4,495
256311,6.06,158
51036,5.317,82
144279,5.9,4
537921,6.243,138
1381944,4.75,2
206240,6.0,2
810851,0.0,0
206699,3.714,7
26662,7.76,225
619730,6.8,2857
748465,0.0,0
333669,6.316,1500
103216,5.453,32
42634,5.9,47
36225,5.774,31
32985,6.037,1494
829799,5.5,174
485797,0.0,0
843543,5.817,303
963864,0.0,0
1526789,10.0,1
873797,7.1,28
287819,0.0,0
48746,4.5,17
382965,6.0,4
717553,6.3,3
133931,6.193,319
49517,6.6,2855
19265,7.077,1822
618420,1.0,1
9767,5.901,2785
434072,6.3,35
5469,3.8,6
1400244,6.5,4
405608,5.0,1
783,7.559,2464
401164,5.5,19
180975,6.833,9
63773,6.1,7
161308,0.0,0
15671,5.548,321
891,7.7,2015
983521,6.0,9
1007269,0.0,0
449207,6.4,5
36409,2.5,4
371176,7.0,1
18837,7.064,70
205473,6.5,4
560884,0.0,0
9304,5.8,582
10691,6.632,379
412441,0.0,0
4931,6.157,86
1634,6.181,1923
311459,7.0,1
567410,7.631,377
9413,5.853,445
355434,0.0,0
878608,6.8,40
433010,7.6,18
941925,0.0,0
18941,5.9,16
10937,6.9,372
287322,5.614,35
32726,6.4,82
1253786,0.0,0
4931,6.157,86
1634,6.181,1923
311459,7.0,1
567410,7.631,377
9413,5.853,445
355434,0.0,0
878608,6.8,40
941925,0.0,0
18941,5.9,16
10937,6.9,372
287322,5.614,35
32726,6.4,82
1253786,0.0,0
11483,6.291,292
37933,6.531,1452
447335,6.1,175
8645,5.395,3877
63197,6.185,800
1429786,7.9,17
58495,4.3,31
575769,6.257,150
257445,6.312,3935
837881,7.192,694
940241,4.7,94
26662,7.76,225
108097,7.5,2
333669,6.316,1500
182781,8.5,1
42634,5.9,47
991754,5.4,4
36225,5.774,31
32985,6.037,1494
485797,0.0,0
1526789,10.0,1
873797,7.1,28
287819,0.0,0
48746,4.5,17
717553,6.3,3
143049,6.038,386
75736,5.06,365
535,6.5,1574
497887,2.0,1
526136,0.0,0
1397330,0.0,0
37630,5.5,14
1289601,7.28,66
548541,8.0,1
185312,5.4,5
146012,3.0,4
669858,7.0,0
659011,2.0,1
2057,6.1,883
15363,6.422,255
843847,7.389,441
12277,5.876,415
1465711,7.935,23
292498,5.3,3
1911,6.7,1995
1312946,6.546,293
201085,6.664,5166
16699,4.9,57
441701,6.23,1845
258363,6.2,385
474766,6.0,5
51575,5.0,5
411678,6.6,82
415675,0.0,0
1266,6.64,1629
438161,0.0,0
864370,6.833,806
244534,5.077,176
216881,6.5,1
597389,2.0,4
169962,6.0,22
1047041,7.0,135
175,7.4,1537
337085,5.3,69
9477,6.299,2874
8856,6.335,2415
1057835,3.5,2
355434,0.0,0
22741,4.5,28
72331,5.763,3501
933490,5.815,81
21459,7.1,62
176983,7.493,552
1526789,10.0,1
317942,5.0,1
743232,5.6,28
398613,4.2,5
109431,5.852,3474
9568,5.529,326
46837,5.6,355
17281,6.2,339
284320,0.0,0
12277,5.876,415
10223,7.206,1047
545742,7.253,79
676843,8.0,2
180299,7.6,2526
123324,6.657,54
1147964,5.756,43
959604,7.194,993
299438,5.9,119
396232,7.314,94
455476,6.3,1260
18762,4.038,40
1005793,0.0,0
44251,6.8,707
13285,6.874,728
230151,8.0,3
184314,6.499,1300
2112,6.82,1954
575769,6.257,150
257445,6.312,3935
31665,5.854,41
39787,6.329,130
837881,7.192,694
27374,6.162,661
1301994,3.5,2
567895,4.0,1
376659,6.5,4212
976923,4.2,4
953713,6.396,24
246895,9.4,14
80794,5.333,27
17006,6.378,206
10510,6.753,1132
1496735,0.0,0
528644,8.015,204
190227,6.3,8
122930,5.9,53
24951,6.0,101
33379,6.286,77
424121,6.134,1539
716809,0.0,0
391414,5.0,1
249601,4.143,7
661736,0.0,0
412099,8.0,4
18762,4.038,40
1197633,0.0,0
8536,6.749,2466
474941,0.0,0
450785,2.667,3
268874,8.4,58
293820,7.5,3
233639,7.3,295
66328,4.0,1
790,6.726,1698
318093,4.615,13
109091,5.288,1958
88591,6.4,29
424803,7.0,1
1211233,0.0,0
394117,7.4,3028
7549,7.509,1371
329587,5.9,8
29453,7.376,238
573907,6.8,8
1139116,1.5,1
744746,6.278,205
961484,6.413,1054
692000,0.0,0
857942,5.5,2
529362,6.5,6
39106,5.8,554
1552473,6.5,4
1378238,0.0,0
49017,6.5,6415
853845,1.0,2
57846,4.971,17
95700,6.741,29
46837,5.6,355
1269021,5.828,29
933187,0.0,0
525661,6.779,3148
4627,5.869,222
503,5.9,2254
950282,8.4,5
447335,6.1,175
45824,4.7,15
41439,5.982,3235
1429786,7.9,17
278557,2.5,2
35689,4.893,56
602654,5.539,411
287505,5.2,6
62132,5.4,132
941019,6.403,108
4192,7.144,880
9313,6.645,4066
80762,5.563,8
46422,7.4,13
76372,6.1,34
48736,6.965,71
119356,4.868,19
133557,6.086,116
2655,6.431,1979
390253,6.302,111
95700,6.741,29
46837,5.6,355
1269021,5.828,29
933187,0.0,0
525661,6.779,3148
998022,7.222,674
4627,5.869,222
503,5.9,2254
950282,8.4,5
43887,6.3,33
843847,7.389,441
717720,0.0,0
65556,5.2,3
136795,6.59,4117
691968,6.0,4
473384,5.9,8
36122,4.1,42
1376217,0.0,0
1189126,0.0,0
1084126,6.0,3
684017,0.0,0
11889,6.4,206
866319,5.8,4
8193,6.8,2092
120475,7.038,434
18442,4.857,119
10022,6.067,3205
120445,5.0,1
2646,5.7,44
27399,6.0,10
223905,7.0,1
398613,4.2,5
146546,5.2,9
79518,5.3,10
2112,6.82,1954
453364,7.065,100
265526,7.0,1
17347,6.7,39
24276,7.39,127
712,6.771,2936
1104844,7.42,219
1090,7.046,1470
180975,6.833,9
13650,6.319,115
198507,6.6,16
1356604,0.0,0
934207,6.159,170
451915,7.549,2808
687463,0.0,0
4441,7.1,629
966773,0.0,0
689110,0.0,0
522098,6.877,386
45958,7.254,1184
72985,7.286,15
332210,6.67,2470
2096,4.133,15
257445,6.312,3935
216580,6.64,215
18495,5.5,30
1314452,5.6,43
290271,7.1,185
12646,6.8,49
1213950,0.0,0
514407,6.831,80
545907,7.1,11
47890,5.5,26
1081012,6.223,175
79405,5.1,7
293345,3.833,6
348552,6.2,4
84511,5.6,11
1169765,0.0,0
11528,7.544,1285
86647,4.667,30
506876,4.2,17
1502163,0.0,0
23830,6.1,802
899398,0.0,0
1056272,0.0,0
778579,5.5,2
994108,7.395,971
8223,6.399,311
983521,6.0,9
520758,6.934,862
76649,5.549,3349
430040,5.683,1063
58389,4.5,10
372758,7.5,65
356218,5.561,33
73626,4.313,16
12481,7.067,813
1307953,0.0,0
361292,6.9,2720
1128655,5.747,265
1147542,0.0,0
47620,5.9,90
745611,6.918,286
8649,6.607,1191
291548,5.0,3
1317218,5.193,109
57903,3.5,2
72581,3.455,11
1492108,7.5,4
399363,5.7,135
549555,2.8,4
1108215,0.0,0
536154,7.0,1
1148713,6.415,170
37970,5.3,28
1403737,8.5,2
620249,8.322,441
305638,5.837,187
643121,0.0,0
791702,0.0,0
435615,6.385,1008
433471,7.5,420
787752,6.963,1836
516632,6.174,968
1450257,4.0,1
41233,6.818,1971
535581,5.432,2798
579047,6.5,1909
49948,6.97,1352
18739,6.3,24
1183886,5.5,3
589978,6.868,178
254323,7.0,56
408387,5.0,17
24617,6.297,37
538751,5.813,16
13650,6.319,115
46429,4.689,354
291554,2.0,8
138496,4.794,109
118052,5.9,26
58718,4.205,78
441282,6.57,1048
206240,6.0,2
85545,5.335,191
1019162,0.0,0
600583,6.745,2895
71241,3.0,26
753623,0.0,0
1228682,6.9,72
184346,6.247,2185
586863,7.569,1590
191231,1.0,1
10735,6.303,1705
8490,6.0,48
249070,5.901,3228
11035,7.225,353
1113951,5.846,13
96153,4.8,10
16664,7.4,276
33735,6.5,39
576307,0.0,0
1174481,7.407,134
176983,7.493,552
348746,5.0,11
525018,8.0,1
336253,6.0,1
1000772,0.0,0
621400,0.0,0
96333,5.118,17
416097,0.0,0
502403,5.0,1
22215,6.071,224
1284637,9.5,1
376047,5.5,56
43436,7.4,226
1425045,5.777,677
190537,7.0,12
9562,5.726,1143
1396794,0.0,0
1221677,6.5,10
22741,4.5,28
1060060,4.9,12
15443,5.2,54
4657,5.4,78
47327,5.525,1988
394900,10.0,1
230222,5.663,614
539681,7.176,1685
129123,5.0,16
183940,5.0,10
921,7.569,2353
35650,6.2,186
198500,7.2,32
364439,6.3,3
253105,6.8,28
1245347,7.25,98
28059,6.182,129
10658,5.4,1092
63376,6.529,35
1239655,6.448,240
394177,0.0,0
331985,5.8,25
1369965,0.0,0
1222792,1.0,2
41801,5.0,59
12079,6.575,504
606856,8.132,2205
31414,8.1,296
171274,6.542,2666
628297,0.0,0
8512,6.45,444
545742,7.253,79
668461,7.284,915
132363,7.329,2986
108401,5.105,19
63996,5.961,51
11513,6.876,161
10836,6.145,459
843314,5.306,36
947891,6.8,445
1081787,0.0,0
1057006,6.135,37
36337,4.806,18
119356,4.868,19
63773,6.1,7
1100998,7.1,7
563954,0.0,0
81048,5.6,37
259979,3.0,4
68112,3.222,9
