Release_year,Runtime,Language,Adult,Vote_average
2014.0,82,en,0,3.0
2023.0,7,en,0,0.0
2017.0,14,es,0,4.0
1927.0,60,en,0,0.0
1999.0,95,en,0,6.299
2012.0,115,en,0,6.258
2025.0,117,th,0,3.0
1943.0,98,fr,0,0.0
2014.0,81,zh,0,2.6
2025.0,116,en,0,5.8
2023.0,109,en,0,4.806
2014.0,90,fr,0,6.352
2004.0,97,en,0,5.559
1992.0,90,en,0,4.9
2025.0,82,en,0,0.0
2021.0,74,en,0,0.0
2019.0,94,en,0,6.192
1992.0,90,en,0,5.8
2017.0,95,ru,0,5.438
1933.0,76,en,0,4.2
2012.0,89,sv,0,6.1
2008.0,91,no,0,5.5
1927.0,148,de,0,8.096
2022.0,116,es,0,6.351
2011.0,90,pt,0,7.239
2020.0,79,pt,0,7.0
2020.0,96,tr,0,1.2
2005.0,90,en,0,5.7
2005.0,109,en,0,6.68
2013.0,91,en,0,3.742
2012.0,134,ja,0,7.529
2007.0,136,hi,0,6.244
2002.0,106,en,0,6.088
1940.0,125,en,0,8.285
2018.0,87,en,0,5.5
1988.0,84,tr,0,6.5
2009.0,85,en,0,4.15
2022.0,95,da,0,7.228
1960.0,91,es,0,8.7
2009.0,27,ja,0,6.5
1990.0,105,fr,0,7.118
1999.0,88,en,0,3.5
1978.0,50,zh,0,0.0
1983.0,98,en,0,6.592
1948.0,102,en,0,6.731
2009.0,105,en,0,6.0
2002.0,84,en,0,4.497
2018.0,96,ja,0,7.883
2022.0,107,en,0,6.783
2009.0,120,ms,0,4.8
2020.0,98,en,0,5.273
2003.0,142,en,0,6.0
2021.0,126,hr,0,7.2
1995.0,125,hi,0,5.2
2001.0,132,cs,0,6.993
2022.0,97,fr,0,5.9
1994.0,180,hi,0,6.4
1927.0,144,en,0,7.206
2015.0,107,en,0,5.518
1978.0,65,ga,0,7.0
2014.0,78,en,0,7.0
2012.0,102,en,0,5.592
2007.0,100,en,0,5.967
2023.0,88,en,0,7.135
1984.0,95,en,0,0.0
2007.0,87,en,0,5.043
2013.0,85,es,0,4.111
2019.0,17,fr,0,7.5
2012.0,113,fi,0,5.912
2023.0,15,en,0,0.0
2023.0,93,en,0,6.2
2024.0,101,en,0,6.082
2014.0,86,en,0,4.0
1985.0,72,en,0,2.5
1986.0,91,en,0,6.5
1946.0,110,en,0,7.5
2019.0,95,fr,0,6.93
1977.0,105,en,0,6.3
2005.0,68,en,0,6.683
1917.0,62,hu,0,5.0
1991.0,72,en,0,5.918
1938.0,70,en,0,5.0
2007.0,89,id,0,0.0
1968.0,113,en,0,5.9
2009.0,108,en,0,2.0
2017.0,90,en,0,5.877
1930.0,84,en,0,5.114
1986.0,97,en,0,6.43
1986.0,98,en,0,6.956
2015.0,97,en,0,6.395
1943.0,118,hi,0,0.0
1989.0,103,en,0,7.271
2018.0,122,ta,0,4.2
2025.0,133,hi,0,6.807
2017.0,105,fi,0,5.498
1970.0,51,en,0,4.9
2013.0,137,ja,0,8.093
1938.0,132,fr,0,6.9
1989.0,105,ja,0,6.0
1994.0,101,en,0,6.711
2017.0,61,ja,0,0.0
1996.0,18,en,0,0.0
2013.0,132,hi,0,3.1
2022.0,108,en,0,6.879
1978.0,108,en,0,5.952
2002.0,5,ja,0,6.618
2009.0,15,en,0,4.6
2007.0,144,en,0,6.822
1986.0,86,en,0,6.252
1986.0,100,en,0,10.0
2022.0,83,en,0,5.198
2024.0,109,en,0,6.173
2025.0,79,en,0,4.839
1946.0,103,en,0,6.7
2022.0,146,hi,0,6.125
1991.0,101,en,0,7.0
1934.0,69,en,0,7.091
1956.0,79,en,0,5.763
2022.0,17,fr,0,4.7
1944.0,106,fi,0,0.0
2010.0,129,hi,0,5.228
1954.0,79,en,0,5.2
1982.0,99,en,0,4.0
2010.0,110,pt,0,7.0
2009.0,98,en,0,6.335
2023.0,98,es,0,8.2
2024.0,23,th,0,0.0
2016.0,82,en,0,6.1
2024.0,113,pa,0,7.0
2007.0,90,ms,0,0.0
2020.0,97,en,0,6.729
2012.0,93,en,0,5.3
2011.0,46,tl,0,0.0
2022.0,112,pl,0,5.4
2018.0,108,en,0,7.593
2016.0,100,en,0,7.029
2011.0,91,ja,0,7.5
2019.0,110,en,0,6.166
1987.0,77,fr,0,0.0
1994.0,83,is,0,3.833
2020.0,101,fa,0,6.8
2011.0,9,en,0,6.0
2025.0,92,pl,0,7.0
2021.0,90,tl,0,5.8
1973.0,83,en,0,5.4
2000.0,94,en,0,5.3
2025.0,100,en,0,7.0
2012.0,110,sr,0,7.6
2024.0,111,ca,0,6.859
1996.0,108,en,0,6.06
1983.0,69,zh,0,3.0
1952.0,94,en,0,5.9
2013.0,108,ja,0,0.0
2006.0,123,en,0,7.415
1979.0,102,en,0,6.6
2008.0,128,en,0,7.217
2022.0,10,en,0,0.0
2018.0,84,es,0,5.0
2008.0,13,en,0,0.0
2016.0,100,el,0,4.667
2015.0,12,en,0,0.0
2017.0,10,en,0,0.0
2009.0,83,en,0,3.2
1998.0,121,en,0,7.4
2025.0,112,en,0,6.762
2006.0,96,en,0,6.279
1974.0,92,en,0,6.193
2024.0,17,en,0,7.0
1986.0,80,en,0,5.3
2020.0,12,en,0,6.586
2024.0,45,en,0,7.015
2009.0,65,ja,0,6.04
2000.0,80,da,0,6.2
1997.0,153,hi,0,4.4
1963.0,110,hi,0,6.0
1995.0,95,en,0,7.5
2025.0,102,ro,0,4.5
2024.0,99,sv,0,0.0
2021.0,99,fr,0,5.644
1998.0,115,en,0,7.3
1986.0,74,fi,0,7.262
2010.0,112,ro,0,4.643
2005.0,85,en,0,3.75
2017.0,107,en,0,7.019
1925.0,70,en,0,0.0
2023.0,106,en,0,6.5
1998.0,92,en,0,4.2
2018.0,80,en,0,5.597
2000.0,113,en,0,7.13
2021.0,10,en,0,5.0
1997.0,72,pl,0,5.0
1986.0,86,de,0,1.0
2009.0,101,fr,0,6.8
2015.0,95,en,0,5.517
1987.0,100,en,0,4.0
2015.0,100,en,0,6.5
1977.0,98,en,0,5.0
1985.0,121,en,0,6.996
2011.0,89,de,0,6.2
2001.0,133,en,0,6.2
1988.0,104,en,0,2.0
1987.0,84,en,0,0.0
2024.0,100,tr,0,5.708
1994.0,133,en,0,7.255
1943.0,108,sv,0,6.9
2013.0,113,nl,0,6.484
1979.0,87,ru,0,5.3
2021.0,91,en,0,5.733
1970.0,89,de,0,4.692
2011.0,100,el,0,6.3
2018.0,103,en,0,6.3
1997.0,91,en,0,3.857
1985.0,97,hi,0,0.0
2001.0,137,en,0,6.814
1985.0,114,en,0,5.9
2014.0,115,sv,0,5.0
2018.0,160,nl,0,6.3
2009.0,96,es,0,7.603
1985.0,107,en,0,7.0
1994.0,143,hi,0,6.0
2013.0,101,en,0,6.044
2022.0,75,en,0,4.2
1985.0,125,tl,0,5.0
2022.0,101,da,0,6.098
1992.0,121,ta,0,0.0
2013.0,91,en,0,4.829
1981.0,30,en,0,0.0
1974.0,5,en,0,0.0
2017.0,100,en,0,6.306
2006.0,4,en,0,0.0
2015.0,92,ru,0,4.0
2020.0,132,en,0,7.613
1953.0,7,en,0,7.0
2025.0,70,en,0,5.3
2019.0,29,nl,0,0.0
2014.0,79,en,0,5.196
2003.0,117,en,0,5.76
2017.0,46,ja,0,5.9
1987.0,93,en,0,5.684
2024.0,85,en,0,6.718
1999.0,108,en,0,6.7
2000.0,98,fr,0,7.0
2008.0,110,es,0,5.563
2022.0,120,te,0,0.0
2025.0,98,ja,0,8.0
2008.0,57,en,0,8.0
2020.0,22,es,0,4.3
1999.0,116,en,0,6.107
2025.0,100,en,0,6.264
1982.0,69,ja,0,2.0
2010.0,97,en,0,6.248
2019.0,102,tl,0,5.6
1988.0,164,en,0,7.205
1934.0,113,fr,0,0.0
2013.0,88,en,0,7.0
2009.0,89,en,0,5.288
1991.0,82,ja,0,0.0
2024.0,128,de,0,8.4
2013.0,12,en,0,5.0
2019.0,93,en,0,4.96
2023.0,106,en,0,6.398
1988.0,106,nl,0,7.4
2012.0,131,en,0,6.35
1927.0,50,en,0,0.0
2019.0,79,en,0,5.5
2004.0,180,en,0,6.0
1985.0,90,en,0,5.2
2012.0,100,fr,0,6.053
1993.0,96,et,0,2.7
1993.0,171,zh,0,7.914
1968.0,138,en,0,7.82
2024.0,137,it,0,6.705
1977.0,100,fr,0,6.176
2002.0,90,en,0,0.0
2024.0,138,en,0,6.6
2015.0,80,en,0,4.2
2013.0,93,en,0,5.915
2015.0,87,en,0,6.6
2008.0,130,en,0,7.119
2021.0,124,ja,0,7.706
2003.0,109,en,0,7.209
2013.0,75,en,0,6.9
2003.0,96,en,0,7.0
2023.0,108,en,0,4.4
2012.0,92,en,0,5.05
2022.0,97,en,0,6.68
2010.0,110,nl,0,6.2
1961.0,73,tl,0,0.0
2009.0,63,en,0,0.0
2005.0,109,it,0,6.467
2015.0,91,en,0,4.5
1994.0,105,en,0,5.9
2018.0,105,en,0,6.248
2014.0,98,en,0,3.455
1981.0,103,en,0,4.8
2021.0,78,ko,0,4.0
2009.0,75,ja,0,0.0
2014.0,74,ja,0,0.0
1984.0,113,en,0,6.784
1983.0,151,te,0,0.0
2011.0,84,ms,0,4.5
2020.0,96,en,0,5.825
2021.0,112,de,0,7.276
1957.0,95,fr,0,6.1
1992.0,105,en,0,5.0
1992.0,94,en,0,6.691
2025.0,137,ja,0,6.851
2014.0,100,en,0,3.8
1971.0,79,de,0,3.7
2016.0,97,en,0,5.762
1994.0,99,en,0,6.0
2018.0,17,en,0,8.0
2017.0,99,en,0,5.6
2014.0,98,ja,0,6.4
2017.0,85,nl,0,3.571
1939.0,110,en,0,7.496
2025.0,123,el,0,7.0
1948.0,90,en,0,5.7
2001.0,86,en,0,6.3
1993.0,30,yi,0,0.0
1982.0,90,en,0,6.801
2024.0,11,en,0,7.179
2013.0,35,en,0,0.0
2025.0,125,zh,0,6.8
1999.0,93,hu,0,5.429
2015.0,115,en,0,6.41
2017.0,85,en,0,6.172
2011.0,90,en,0,4.522
2016.0,95,ja,0,7.307
2017.0,90,en,0,5.1
1955.0,99,de,0,0.0
2024.0,106,es,0,6.753
2022.0,97,en,0,6.195
1928.0,70,en,0,5.269
2019.0,6,en,0,7.3
1984.0,114,en,0,6.307
1958.0,113,en,0,6.6
1983.0,100,en,0,6.0
2007.0,95,en,0,6.645
2016.0,96,en,0,4.7
1928.0,70,en,0,5.0
2015.0,83,ja,0,6.2
2001.0,155,hi,0,6.0
2013.0,81,fr,0,4.9
2024.0,92,cs,0,5.0
2023.0,114,fr,0,6.087
2006.0,94,en,0,5.954
1988.0,104,en,0,6.222
1980.0,112,en,0,5.756
2019.0,100,en,0,5.64
2004.0,86,en,0,6.305
1988.0,31,en,0,0.0
2025.0,111,en,0,6.506
1981.0,90,he,0,5.9
2002.0,94,en,0,5.8
1999.0,93,en,0,6.081
1977.0,124,en,0,7.114
1990.0,90,en,0,4.2
2016.0,111,en,0,7.192
1982.0,88,en,0,4.8
2005.0,97,en,0,6.7
2022.0,104,en,0,7.161
2013.0,81,en,0,6.2
1989.0,100,en,0,6.793
2017.0,128,bn,0,8.5
1950.0,14,en,0,0.0
1998.0,93,en,0,5.1
2021.0,86,id,0,2.0
1921.0,80,en,0,0.0
2018.0,16,ja,0,0.0
2005.0,120,es,0,8.148
1947.0,100,hu,0,6.088
2012.0,145,en,0,0.0
2022.0,117,en,0,6.791
1991.0,107,zh,0,7.335
1949.0,83,es,0,6.0
1967.0,102,de,0,6.818
2021.0,108,en,0,6.347
2017.0,83,es,0,6.783
1951.0,80,it,0,0.0
2013.0,7,pt,0,0.0
2011.0,130,en,0,7.159
1996.0,87,en,0,5.1
2006.0,141,en,0,7.479
2011.0,10,en,0,0.0
2002.0,91,fr,0,5.5
2020.0,16,en,0,0.0
1998.0,96,en,0,4.3
2012.0,9,en,0,5.5
2025.0,127,ta,0,7.5
1969.0,127,en,0,6.017
1969.0,111,en,0,7.608
2014.0,95,en,0,6.6
2005.0,94,en,0,4.1
2002.0,108,en,0,5.8
2025.0,115,hi,0,0.0
2008.0,111,en,0,6.188
1953.0,96,ja,0,8.005
2025.0,109,it,0,7.172
1979.0,89,en,0,6.518
1984.0,109,zh,0,6.894
2025.0,28,ko,0,8.417
2021.0,111,en,0,6.749
2005.0,118,en,0,5.846
2005.0,89,en,0,7.107
2023.0,100,en,0,6.25
1971.0,155,ta,0,0.0
2023.0,73,en,0,4.143
2017.0,101,en,0,4.3
1988.0,87,en,0,4.65
2013.0,70,pt,0,5.0
2002.0,130,en,0,8.0
2022.0,105,en,0,4.267
2006.0,94,fr,0,6.385
1982.0,90,en,0,0.0
2000.0,100,en,0,5.226
2016.0,115,sv,0,4.4
2010.0,90,en,0,5.0
2023.0,128,ja,0,7.333
2017.0,81,ja,0,4.1
2003.0,91,en,0,2.5
1999.0,85,en,0,1.0
2009.0,130,es,0,7.976
2014.0,80,fr,0,5.0
1985.0,98,en,0,8.5
2003.0,86,de,0,8.0
2005.0,97,en,0,5.321
2016.0,88,en,0,6.107
1997.0,108,en,0,6.1
2010.0,95,fr,0,5.8
2008.0,90,en,0,5.886
2002.0,129,ko,0,7.459
2025.0,87,en,0,8.0
2024.0,103,zh,0,7.545
2024.0,108,es,0,6.955
1980.0,90,en,0,6.333
2018.0,15,es,0,6.356
2009.0,108,en,0,6.587
2020.0,1,en,0,0.0
1972.0,68,sh,0,6.5
2007.0,110,hu,0,6.25
2019.0,115,de,0,6.1
1939.0,107,sv,0,0.0
2006.0,105,en,0,7.008
2020.0,63,ko,0,5.1
2023.0,108,en,0,5.786
2003.0,89,en,0,6.0
2022.0,85,en,0,6.565
1993.0,59,ja,0,6.7
2005.0,100,es,0,5.45
1967.0,105,fr,0,7.8
1951.0,8,en,0,6.694
2023.0,83,en,0,6.321
2020.0,98,ja,0,8.3
1994.0,90,en,0,0.0
1995.0,94,en,0,6.394
2025.0,6,en,0,4.0
2012.0,107,en,0,5.0
1976.0,92,en,0,4.901
2022.0,110,fr,0,6.7
2025.0,93,en,0,8.4
2001.0,112,en,0,6.283
1995.0,107,en,0,6.536
1953.0,101,en,0,5.6
2010.0,98,en,0,5.657
1928.0,138,sv,0,5.6
2000.0,94,en,0,6.767
2024.0,96,en,0,7.8
2021.0,100,tr,0,5.167
2009.0,123,en,0,4.932
2023.0,39,en,0,7.246
2022.0,114,tl,0,4.417
2016.0,88,en,0,4.646
2001.0,107,en,0,0.0
2018.0,90,en,0,5.0
1961.0,84,it,0,4.857
1934.0,87,de,0,0.0
1986.0,108,en,0,5.179
1984.0,110,en,0,6.256
2004.0,92,en,0,5.924
1983.0,8,ja,0,0.0
2009.0,100,en,0,7.3
2022.0,155,es,0,7.302
1974.0,111,en,0,6.058
1985.0,104,es,0,5.423
2023.0,80,en,0,8.0
1970.0,105,en,0,4.5
2005.0,89,nl,0,3.0
2019.0,157,ta,0,4.615
2023.0,90,lb,0,5.471
2012.0,103,en,0,6.129
2024.0,114,pt,0,4.2
1988.0,95,hu,0,0.0
2024.0,88,en,0,3.0
1984.0,90,pt,0,4.3
2001.0,90,en,0,3.4
2004.0,104,en,0,6.83
2003.0,60,tl,0,2.333
2018.0,20,ru,0,1.0
2014.0,7,en,0,6.5
2011.0,95,en,0,5.445
2024.0,100,sv,0,6.57
1980.0,124,en,0,7.5
1995.0,29,pl,0,6.2
2006.0,104,en,0,5.129
1976.0,110,de,0,3.75
2008.0,103,en,0,5.944
2019.0,104,ja,0,8.137
1974.0,4,en,0,0.0
1972.0,93,en,0,7.5
2024.0,89,en,0,5.288
1974.0,88,en,0,0.0
2015.0,115,en,0,6.149
2025.0,100,en,0,6.028
2018.0,8,fr,0,2.0
2008.0,90,en,0,6.4
2012.0,8,en,0,0.0
2016.0,92,en,0,5.699
2013.0,93,en,0,5.8
2021.0,88,en,0,8.005
1986.0,130,en,0,7.492
1992.0,87,en,0,3.0
2013.0,12,en,0,0.0
2001.0,99,en,0,6.254
2010.0,15,en,0,0.0
2006.0,90,en,0,7.553
2010.0,100,en,0,6.897
1978.0,113,en,0,5.2
2010.0,82,en,0,2.95
2020.0,107,zh,0,6.4
2022.0,100,en,0,0.0
2020.0,90,en,0,6.028
2024.0,106,en,0,6.267
2008.0,104,en,0,7.203
2001.0,163,en,0,0.0
1982.0,93,en,0,5.597
1990.0,74,en,0,4.462
2020.0,96,en,0,4.9
2019.0,101,fr,0,5.691
2012.0,148,fr,0,6.4
2022.0,105,en,0,6.0
2006.0,23,en,0,0.0
1945.0,107,es,0,5.3
1989.0,122,en,0,5.474
2014.0,90,en,0,2.0
2008.0,93,en,0,5.0
2016.0,131,fr,0,6.4
2015.0,89,en,0,5.7
2025.0,15,en,0,0.0
2014.0,88,en,0,4.438
1996.0,96,en,0,5.995
2010.0,88,en,0,3.6
1985.0,112,en,0,5.8
2024.0,48,tl,0,5.0
2026.0,122,fr,0,7.289
2008.0,118,en,0,4.7
2023.0,90,tr,0,7.294
2016.0,84,en,0,4.335
2013.0,89,en,0,4.3
2023.0,35,hu,0,1.0
2025.0,117,ko,0,6.778
1992.0,68,en,0,6.0
2010.0,108,ca,0,6.7
2001.0,20,ja,0,5.0
1994.0,96,en,0,1.5
1988.0,116,hu,0,7.6
1950.0,103,en,0,7.26
2011.0,94,it,0,5.278
1990.0,117,en,0,6.029
1980.0,28,en,0,0.0
1984.0,93,en,0,5.6
2021.0,83,en,0,5.821
2007.0,90,en,0,5.2
1980.0,82,de,0,2.0
2011.0,4,en,0,0.0
2021.0,107,de,0,2.5
1983.0,95,en,0,2.4
2002.0,105,en,0,6.134
2014.0,89,tr,0,4.7
2007.0,105,en,0,6.784
1984.0,83,en,0,5.5
1987.0,87,tr,0,6.421
2007.0,4,es,0,7.455
1960.0,75,hi,0,0.0
2022.0,143,ta,0,6.5
2015.0,78,id,0,3.0
2004.0,105,fi,0,6.735
2017.0,116,hi,0,4.4
2012.0,81,en,0,3.7
2011.0,7,en,0,0.0
2022.0,94,en,0,4.2
1998.0,1,en,0,6.5
1992.0,86,it,0,5.153
2016.0,73,ja,0,6.4
1980.0,92,en,0,4.0
2017.0,85,sq,0,8.4
2012.0,97,ms,0,6.5
1964.0,105,fr,0,6.1
1969.0,78,it,0,3.857
2007.0,98,en,0,6.5
2010.0,135,en,0,3.2
2021.0,82,en,0,0.0
2019.0,24,bs,0,0.0
2011.0,81,nl,0,4.714
2004.0,103,en,0,6.378
2017.0,10,en,0,0.0
1978.0,88,nl,0,5.5
2020.0,96,en,0,6.232
2001.0,95,nl,0,5.548
2011.0,126,en,0,5.0
2022.0,101,en,0,5.0
2009.0,98,el,0,7.1
2019.0,135,pl,0,3.482
2025.0,15,pt,0,0.0
2003.0,8,en,0,0.0
2000.0,171,hi,0,6.395
1951.0,80,en,0,5.0
2021.0,5,en,0,0.0
2000.0,15,en,0,0.0
2016.0,105,es,0,6.475
2004.0,96,en,0,6.477
1991.0,93,it,0,6.7
2019.0,109,en,0,6.651
2003.0,126,fi,0,5.667
1981.0,94,en,0,6.405
2015.0,90,en,0,6.5
1992.0,123,en,0,7.0
2018.0,104,en,0,6.4
2023.0,119,pl,0,6.631
1923.0,84,en,0,6.188
2014.0,97,en,0,6.701
2008.0,103,ja,0,5.5
2016.0,136,en,0,0.0
1986.0,60,sv,0,6.4
2024.0,124,ja,0,0.0
2007.0,95,en,0,6.0
2014.0,115,en,0,7.008
2025.0,98,en,0,0.0
1976.0,107,fr,0,3.682
2006.0,99,en,0,5.8
2000.0,90,en,0,3.997
1985.0,161,en,0,7.2
2024.0,107,en,0,7.555
2020.0,110,en,0,6.331
2016.0,90,en,0,4.3
2015.0,102,id,0,0.0
1994.0,29,en,0,4.1
1954.0,84,en,0,4.5
1994.0,99,en,0,5.4
2021.0,103,en,0,7.039
2003.0,154,en,0,6.938
2024.0,58,tl,0,2.5
2001.0,129,ja,0,6.985
2020.0,70,en,0,5.2
2017.0,88,ja,0,6.688
2006.0,12,de,0,0.0
2005.0,126,es,0,6.616
1994.0,91,es,0,4.889
2025.0,95,en,0,5.636
2005.0,105,en,0,7.71
2006.0,89,en,0,5.772
2015.0,86,de,0,4.7
1996.0,95,en,0,6.2
2018.0,15,en,0,2.7
2025.0,104,bn,0,0.0
2006.0,135,zh,0,7.326
2025.0,53,hi,0,0.0
1970.0,95,tr,0,6.8
2018.0,9,en,0,0.0
2025.0,86,en,0,8.0
1925.0,71,en,0,0.0
1991.0,125,de,0,6.1
2013.0,90,en,0,5.953
2017.0,91,en,0,5.884
2009.0,93,nl,0,6.0
2006.0,73,en,0,6.652
2026.0,13,en,0,0.0
2004.0,143,hi,0,5.5
2017.0,100,ro,0,6.2
2025.0,95,en,0,5.2
2015.0,119,en,0,7.554
2009.0,90,fr,0,6.2
2025.0,69,ko,0,0.0
2015.0,105,en,0,5.047
2015.0,124,en,0,6.55
2011.0,93,en,0,5.7
2025.0,90,de,0,7.0
2004.0,86,en,0,0.0
1985.0,116,hi,0,0.0
1946.0,92,sv,0,3.0
2015.0,99,en,0,4.3
1986.0,90,en,0,4.3
2017.0,95,sv,0,6.0
2006.0,118,it,0,6.5
2018.0,99,hi,0,7.125
1982.0,124,tl,0,8.0
1999.0,158,en,0,7.456
2012.0,109,ja,0,7.36
1986.0,162,hi,0,5.0
2006.0,91,sv,0,5.3
2021.0,119,en,0,6.575
2018.0,90,en,0,5.7
2016.0,96,en,0,7.0
2022.0,87,en,0,4.364
2013.0,29,es,0,4.5
2009.0,86,en,0,5.5
2009.0,91,en,0,6.114
1987.0,108,en,0,7.236
2002.0,87,en,0,4.3
1999.0,115,cs,0,7.944
1950.0,95,fr,0,7.7
2016.0,100,sl,0,9.0
1958.0,94,es,0,5.0
2000.0,90,fr,0,7.3
2020.0,98,en,0,5.5
1967.0,115,fr,0,7.727
2025.0,97,en,0,7.0
2022.0,147,en,0,7.857
2025.0,104,en,0,0.0
1988.0,91,en,0,3.8
2006.0,130,hr,0,5.2
1956.0,90,en,0,0.0
1998.0,108,en,0,6.3
1987.0,92,en,0,7.247
2025.0,97,fr,0,7.875
1988.0,71,de,0,5.1
2025.0,73,tl,0,6.2
1998.0,92,es,0,5.5
2011.0,107,fa,0,6.618
1975.0,70,en,0,6.7
1994.0,95,en,0,5.943
2015.0,93,en,0,3.8
2015.0,14,fr,0,0.0
1981.0,81,de,0,3.3
1999.0,107,en,0,1.0
2023.0,101,en,0,5.957
2015.0,122,en,0,6.776
1979.0,78,ro,0,7.3
2010.0,113,af,0,6.8
2018.0,90,lt,0,6.1
2020.0,95,ja,0,8.5
2007.0,90,en,0,0.0
2024.0,93,en,0,6.1
1961.0,129,en,0,7.018
2026.0,110,en,0,0.0
2018.0,105,en,0,3.8
2016.0,88,it,0,7.0
2018.0,117,en,0,0.0
1982.0,123,en,0,0.0
1976.0,70,ja,0,4.1
2014.0,120,hi,0,4.0
2012.0,110,en,0,6.5
2011.0,94,en,0,4.833
2024.0,75,zh,0,6.2
2008.0,4,es,0,7.222
1987.0,85,en,0,6.1
1909.0,15,en,0,0.0
2003.0,60,en,0,8.5
1968.0,105,it,0,5.4
1976.0,88,it,0,4.7
2021.0,100,pl,0,5.286
1984.0,90,es,0,7.1
1997.0,135,en,0,7.019
2025.0,115,fr,0,5.0
2009.0,81,pt,0,0.0
2024.0,135,ml,0,7.8
1997.0,87,en,0,2.0
2012.0,123,en,0,6.188
2002.0,89,en,0,2.0
1996.0,93,es,0,5.6
1987.0,100,it,0,3.5
2004.0,12,en,0,0.0
2025.0,113,en,0,6.319
2019.0,14,en,0,0.0
2024.0,88,tr,0,6.954
1966.0,102,tl,0,0.0
2014.0,110,en,0,5.7
2016.0,116,en,0,5.431
1946.0,100,fr,0,6.1
2024.0,85,en,0,5.196
2022.0,10,en,0,0.0
2014.0,90,en,0,6.2
2018.0,111,en,0,6.229
2014.0,72,en,0,5.9
2025.0,13,en,0,0.0
2020.0,120,ja,0,7.714
1989.0,92,en,0,5.257
2013.0,86,en,0,4.388
1966.0,15,fr,0,6.4
2022.0,83,en,0,5.333
2023.0,117,en,0,6.573
2012.0,108,fr,0,5.196
2005.0,93,en,0,6.2
2009.0,180,de,0,7.2
1943.0,2,en,0,0.0
1973.0,86,ar,0,10.0
2010.0,17,en,0,3.0
2006.0,96,en,0,6.905
1997.0,105,en,0,6.565
1987.0,91,en,0,4.534
1960.0,127,en,0,6.366
2007.0,85,en,0,5.015
2014.0,89,de,0,6.1
2012.0,80,da,0,5.5
1991.0,88,en,0,6.211
2021.0,114,es,0,6.642
1999.0,72,en,0,1.7
2003.0,102,en,0,7.2
2009.0,90,en,0,4.3
2024.0,110,es,0,8.333
1936.0,70,en,0,5.5
1994.0,141,en,0,6.641
2008.0,88,de,0,0.0
1922.0,20,en,0,6.4
2009.0,108,en,0,6.409
1995.0,4,en,0,6.667
2011.0,18,fr,0,0.0
2010.0,107,en,0,7.0
2018.0,8,en,0,2.5
1972.0,26,fr,0,0.0
1937.0,7,en,0,0.0
2017.0,130,zh,0,7.53
2022.0,10,en,0,0.0
2013.0,95,en,0,4.957
2022.0,95,ko,0,7.663
1996.0,92,en,0,6.387
1986.0,52,en,0,0.0
1976.0,90,cs,0,6.375
1997.0,108,it,0,6.5
2025.0,93,en,0,6.935
2023.0,105,en,0,6.68
2019.0,137,ja,0,0.0
2010.0,110,bg,0,10.0
1968.0,105,fr,0,5.3
1981.0,97,en,0,7.4
1999.0,101,en,0,8.0
2024.0,45,ja,0,6.9
2022.0,116,jv,0,6.5
2025.0,100,fr,0,6.4
1957.0,88,fi,0,4.571
1993.0,141,en,0,6.594
1977.0,78,en,0,6.784
2020.0,91,fi,0,5.15
2010.0,91,nl,0,5.5
2002.0,99,en,0,5.937
2011.0,12,en,0,0.0
2008.0,97,en,0,3.9
1973.0,104,fr,0,6.462
2008.0,89,en,0,6.217
1969.0,91,en,0,5.4
2011.0,94,en,0,4.858
2009.0,89,en,0,6.1
1983.0,105,zh,0,7.194
1984.0,126,sv,0,7.0
2006.0,81,en,0,5.6
1929.0,90,en,0,5.037
1997.0,14,en,0,0.0
1999.0,113,es,0,5.7
2017.0,95,en,0,6.236
2014.0,90,en,0,4.826
2011.0,113,en,0,7.544
1999.0,88,en,0,6.0
2015.0,92,en,0,5.97
1982.0,90,it,0,4.021
1995.0,127,de,0,6.591
1999.0,81,en,0,7.3
2023.0,99,en,0,0.0
2015.0,101,en,0,5.3
2025.0,92,it,0,0.0
2025.0,94,no,0,6.583
2003.0,178,en,0,7.76
2018.0,94,en,0,5.3
2012.0,94,en,0,6.082
2024.0,93,en,0,5.457
2016.0,119,pa,0,0.0
2008.0,112,en,0,6.938
1998.0,120,en,0,7.115
1948.0,18,en,0,0.0
2007.0,100,it,0,4.656
2021.0,3,en,0,7.0
2022.0,15,en,0,4.0
2016.0,118,en,0,6.51
2018.0,82,ko,0,6.9
2021.0,85,en,0,5.881
1990.0,104,en,0,5.777
1990.0,94,fr,0,4.2
2024.0,100,en,0,6.932
2025.0,94,es,0,5.463
1992.0,95,en,0,4.0
1993.0,126,tl,0,0.0
2000.0,6,da,0,5.0
1998.0,98,en,0,6.179
2007.0,148,cs,0,6.5
1993.0,75,en,0,0.0
1963.0,62,pl,0,7.2
1986.0,108,en,0,6.7
2018.0,90,en,0,5.108
2011.0,14,en,0,5.0
2007.0,93,en,0,2.875
2022.0,95,ms,0,5.3
2007.0,91,en,0,5.2
2023.0,98,en,0,7.203
1973.0,73,en,0,0.0
1931.0,87,en,0,8.258
1969.0,118,en,0,6.2
1981.0,91,en,0,4.143
1988.0,90,en,0,5.5
2023.0,111,en,0,7.221
1988.0,108,en,0,5.696
2017.0,134,en,0,6.947
2020.0,76,en,0,4.2
2009.0,155,fr,0,7.57
2024.0,91,lv,0,9.0
2023.0,87,en,0,7.3
